timestamp,symbol,timeframe,open,high,low,close,spread
2026-06-01 10:35:00+09:00,USDJPY,5m,159.99912608171408,160.01567630837835,159.97302024641564,159.9981444172627,0.012611096915157658
2026-06-01 10:40:00+09:00,USDJPY,5m,160.0006937761184,160.0052898817696,159.9698506037402,159.99903380652404,0.00820103339256431
2026-06-01 10:45:00+09:00,USDJPY,5m,159.99694140325903,160.00478112956017,159.9871933674209,159.99890834074375,0.013262009251368678
2026-06-01 10:50:00+09:00,USDJPY,5m,160.00794044973023,160.01773785671446,159.98158820887656,159.99895885766657,0.01838739961240609
2026-06-01 10:55:00+09:00,USDJPY,5m,160.00365772694363,160.01406847408606,159.99096110599217,159.99811400875484,0.006931830808506622
2026-06-01 11:00:00+09:00,USDJPY,5m,159.99350548492617,160.02377688899463,159.97881896270854,159.99779737912013,0.01109210093247214
2026-06-01 11:05:00+09:00,USDJPY,5m,160.0047581243895,160.00689092229177,159.9803043466278,159.99787393267397,0.0192564317704116
2026-06-01 11:10:00+09:00,USDJPY,5m,159.9958412637312,160.0028176280804,159.9885824244236,159.9971933365275,0.005103130579372148
2026-06-01 11:15:00+09:00,USDJPY,5m,160.00400209820918,160.01365472453676,159.98137710001058,159.99742875533852,0.01495395066074081
2026-06-01 11:20:00+09:00,USDJPY,5m,160.00353613349043,160.00801533604334,159.98372575582238,159.99707837212455,0.013060658147653684
2026-06-01 11:25:00+09:00,USDJPY,5m,159.99069075960995,160.00315371520816,159.97886758399204,159.99691335587468,0.014234152360531428
2026-06-01 11:30:00+09:00,USDJPY,5m,160.000585154535,160.01967728907854,159.97692097352163,159.99656233190734,0.008321953352016255
2026-06-01 11:35:00+09:00,USDJPY,5m,159.99349655820416,160.00547352381696,159.99247130935285,159.99768369881804,0.0076498287227077695
2026-06-01 11:40:00+09:00,USDJPY,5m,159.99363545388306,160.0178935879834,159.97366045090948,159.9976856004832,0.01431577407059067
2026-06-01 11:45:00+09:00,USDJPY,5m,159.99298793546345,160.00908721768002,159.9742356166293,159.99706097392584,0.005879779131881816
2026-06-01 11:50:00+09:00,USDJPY,5m,160.00207586582428,160.00690190213197,159.98340734121794,159.9975645008731,0.009553785407462094
2026-06-01 11:55:00+09:00,USDJPY,5m,159.99143851551895,160.0113357827561,159.9905185962939,159.9968419946831,0.005387143628952524
2026-06-01 12:00:00+09:00,USDJPY,5m,159.98699542954503,160.02201345724566,159.97310399934548,159.9969773128401,0.0021494871402199353
2026-06-01 12:05:00+09:00,USDJPY,5m,160.00011624783542,160.01061385018838,159.96693213175382,159.99581151076578,0.01946103248068525
2026-06-01 12:10:00+09:00,USDJPY,5m,159.98844829401315,160.01879384036673,159.98402080923591,159.99502459913646,0.009770653615815545
2026-06-01 12:15:00+09:00,USDJPY,5m,159.98724236378413,160.00328987329794,159.98206460053453,159.99515271587796,0.019448293059556858
2026-06-01 12:20:00+09:00,USDJPY,5m,159.99035611823786,160.0199250813176,159.98601047358895,159.99560579582598,0.004525823355820869
2026-06-01 12:25:00+09:00,USDJPY,5m,159.99331662724114,160.00664194991734,159.97629521371107,159.99571861679468,0.012572602030234751
2026-06-01 12:30:00+09:00,USDJPY,5m,159.99517735437473,160.01759405607248,159.98678819295907,159.99565922782526,0.005617532590242313
2026-06-01 12:35:00+09:00,USDJPY,5m,159.98637996642216,160.01463310447892,159.98158371702138,159.9954885656079,0.016221334285338947
2026-06-01 12:40:00+09:00,USDJPY,5m,160.00402291906622,160.02284007034396,159.9721861270653,159.99461145241366,0.016106653797697556
2026-06-01 12:45:00+09:00,USDJPY,5m,159.99851080695703,160.00887260883803,159.9751866463134,159.99418954588864,0.004026928682707613
2026-06-01 12:50:00+09:00,USDJPY,5m,159.99038704393254,160.00057729234692,159.97926159851787,159.99392316262606,0.018417160151775004
2026-06-01 12:55:00+09:00,USDJPY,5m,159.9909413811075,160.00004632310058,159.9790611959166,159.99456743596178,0.0055033336496580435
2026-06-01 13:00:00+09:00,USDJPY,5m,159.9937544579229,160.02045507095985,159.97573083486995,159.99478360693553,0.013033592148608487
2026-06-01 13:05:00+09:00,USDJPY,5m,159.9962606792976,160.01185417378386,159.98858916464513,159.99373578284232,0.019741405161578678
2026-06-01 13:10:00+09:00,USDJPY,5m,159.98686769455574,160.01832133451984,159.98697748651261,159.99394023322395,0.01788313762579455
2026-06-01 13:15:00+09:00,USDJPY,5m,159.987497780131,160.004579823856,159.96668773216163,159.99371918385572,0.019218150714101045
2026-06-01 13:20:00+09:00,USDJPY,5m,160.00051172231218,160.00695012429335,159.98637605592825,159.99332303065552,0.00816677788192615
2026-06-01 13:25:00+09:00,USDJPY,5m,159.98882513490662,159.9994526332341,159.97102994652357,159.99370003642883,0.003900361559950341
2026-06-01 13:30:00+09:00,USDJPY,5m,159.9919325361018,160.02336594425665,159.96632768203958,159.9943286361423,0.005390243719210102
2026-06-01 13:35:00+09:00,USDJPY,5m,160.0023228412328,160.0165941018813,159.98313031410623,159.9948974042138,0.01100890811137905
2026-06-01 13:40:00+09:00,USDJPY,5m,159.99766683028787,160.02273400089385,159.98014158777337,159.99440387369987,0.016278134208919798
2026-06-01 13:45:00+09:00,USDJPY,5m,159.99106258386118,160.00586575646008,159.97500531112823,159.99422834627435,0.004702765595309754
2026-06-01 13:50:00+09:00,USDJPY,5m,159.99811109524768,160.01472369461385,159.96739438009223,159.9944371043332,0.01387516758069363
2026-06-01 13:55:00+09:00,USDJPY,5m,159.9854260957171,160.0169949306168,159.96648479172796,159.99503243140947,0.007824396872711213
2026-06-01 14:00:00+09:00,USDJPY,5m,159.999467780067,160.0076936693732,159.971265845664,159.99475492686676,0.008141637303058764
2026-06-01 14:05:00+09:00,USDJPY,5m,159.9943938522911,160.02085626235615,159.9874880374594,159.99465353148076,0.013914519142842675
2026-06-01 14:10:00+09:00,USDJPY,5m,160.00026337344204,160.02267876706884,159.97227087660798,159.99399973049634,0.010405989551597964
2026-06-01 14:15:00+09:00,USDJPY,5m,160.00238475956203,160.0204133844643,159.9780344134751,159.9932920065219,0.016616599274467892
2026-06-01 14:20:00+09:00,USDJPY,5m,160.00230529300524,160.01726619641383,159.97702199702806,159.99378952201533,0.004806533173930887
2026-06-01 14:25:00+09:00,USDJPY,5m,160.0027985669016,160.0065498830256,159.98838455627384,159.99461326603247,0.016219068855806693
2026-06-01 14:30:00+09:00,USDJPY,5m,159.99482345907822,160.00662046101218,159.98480350647588,159.99458005995953,0.003156234465033576
2026-06-01 14:35:00+09:00,USDJPY,5m,159.99239502198105,160.02427618770943,159.97042933950993,159.99519217969828,0.00549296984442089
2026-06-01 14:40:00+09:00,USDJPY,5m,159.9947198678079,160.0006762737117,159.9790701904871,159.9954191613133,0.01381069486105698
2026-06-01 14:45:00+09:00,USDJPY,5m,159.9988400095268,160.01794333879158,159.98250053341974,159.99504208946053,0.017388661817199284
2026-06-01 14:50:00+09:00,USDJPY,5m,160.00294888236127,160.01792508088775,159.98066844997473,159.99526892682385,0.0065482332993082835
2026-06-01 14:55:00+09:00,USDJPY,5m,159.99034147482374,160.01676898728746,159.9698417609306,159.99620174876372,0.007889448904920434
2026-06-01 15:00:00+09:00,USDJPY,5m,160.00455411630946,160.0259429742924,159.9724652777051,159.99619025314024,0.01166817346916132
2026-06-01 15:05:00+09:00,USDJPY,5m,160.00344264397313,160.00993602522783,159.9853311544042,159.99713903933375,0.005808310516807443
2026-06-01 15:10:00+09:00,USDJPY,5m,160.00515431257486,160.00907648886613,159.987639646266,159.9955771922713,0.0166008127085751
2026-06-01 15:15:00+09:00,USDJPY,5m,160.00368536923955,160.00305381884758,159.9847803782328,159.9960803337739,0.015925459610103696
2026-06-01 15:20:00+09:00,USDJPY,5m,159.99174130860868,160.01221251542844,159.96812365073848,159.99614256201485,0.004615250815384069
2026-06-01 15:25:00+09:00,USDJPY,5m,159.98809227583143,160.00749937076043,159.9764334366583,159.99597315760457,0.01034893517269938
2026-06-01 15:30:00+09:00,USDJPY,5m,159.98828303551034,160.00962288162495,159.97770120885187,159.9960382140705,0.015946899799783185
2026-06-01 15:35:00+09:00,USDJPY,5m,159.9906801390933,160.02071996747813,159.97494583272942,159.99485567272174,0.008071931559861467
2026-06-01 15:40:00+09:00,USDJPY,5m,159.9970175440687,160.0231209824272,159.98058316294535,159.99473386958903,0.01339592280891917
2026-06-01 15:45:00+09:00,USDJPY,5m,160.00104454365388,160.00460146393206,159.96978046162394,159.99495813713193,0.0029038361862363093
2026-06-01 15:50:00+09:00,USDJPY,5m,160.0038398796984,160.01016759684762,159.97777271732627,159.99585487355878,0.012956397689527725
2026-06-01 15:55:00+09:00,USDJPY,5m,159.99802897911522,160.0237696754807,159.98763521385862,159.99555391142783,0.004747753640010927
2026-06-01 16:00:00+09:00,USDJPY,5m,159.98519144152104,160.0016240267833,159.98685218714536,159.99507881526608,0.016950499852060125
2026-06-01 16:05:00+09:00,USDJPY,5m,159.9885140965703,160.00209677424272,159.97636628237737,159.99478776103993,0.008398090344448612
2026-06-01 16:10:00+09:00,USDJPY,5m,159.9873415263876,160.00441677704072,159.9669327468588,159.99534700231055,0.007067969529107524
2026-06-01 16:15:00+09:00,USDJPY,5m,159.99282074248774,160.0154345738295,159.98284544993444,159.99555425297635,0.017136001580806734
2026-06-01 16:20:00+09:00,USDJPY,5m,159.99527341672677,160.00400820362924,159.9685078676326,159.9952463968541,0.002902592415292584
2026-06-01 16:25:00+09:00,USDJPY,5m,159.98643230088553,160.0247662668502,159.97146196764947,159.99556435731395,0.009138958388018207
2026-06-01 16:30:00+09:00,USDJPY,5m,159.9926021633595,160.01180046702504,159.9844372927709,159.99563260384357,0.008660063730350566
2026-06-01 16:35:00+09:00,USDJPY,5m,159.9898073843304,160.01376173984664,159.99031527212998,159.9962237908379,0.007126406736491916
2026-06-01 16:40:00+09:00,USDJPY,5m,159.99875396230672,160.0069790243767,159.988266377353,159.99581255898156,0.01841157797602659
2026-06-01 16:45:00+09:00,USDJPY,5m,159.9949114090801,160.01239996800447,159.9724136133474,159.9956259616936,0.015516711083301002
2026-06-01 16:50:00+09:00,USDJPY,5m,159.9953070497404,160.01694853761765,159.9854089533507,159.99540069680174,0.003150616955454898
2026-06-01 16:55:00+09:00,USDJPY,5m,159.99308642359352,160.01831201625671,159.9802508148202,159.99453258783285,0.014864374089829175
2026-06-01 17:00:00+09:00,USDJPY,5m,160.00384065420883,160.01856696206684,159.97717778084893,159.9947202599991,0.011491384396318293
2026-06-01 17:05:00+09:00,USDJPY,5m,159.98918159566483,160.01433417097977,159.97175018895115,159.9948868931624,0.018215622099228425
2026-06-01 17:10:00+09:00,USDJPY,5m,159.99523324643326,160.02250895561122,159.98706918065488,159.99489996123637,0.007633021112270453
2026-06-01 17:15:00+09:00,USDJPY,5m,159.99948955632365,160.020204405139,159.9796100488244,159.99476920895634,0.012334915992972494
2026-06-01 17:20:00+09:00,USDJPY,5m,159.9950668747738,160.0178561893786,159.97680316378256,159.99392998651112,0.011013594945337749
2026-06-01 17:25:00+09:00,USDJPY,5m,160.0022680170318,160.00007773735948,159.9751669227182,159.99368759931747,0.010812096312096904
2026-06-01 17:30:00+09:00,USDJPY,5m,159.99105133772036,159.99866391966304,159.96803295457266,159.99349197060755,0.010209897191309828
2026-06-01 17:35:00+09:00,USDJPY,5m,159.9922941203615,160.00333178617592,159.98372864936994,159.99302060424603,0.005701330559581063
2026-06-01 17:40:00+09:00,USDJPY,5m,159.9847042791233,160.01452192266683,159.96773804652335,159.992933832819,0.015602778604863072
2026-06-01 17:45:00+09:00,USDJPY,5m,159.99536624555415,160.00846620055518,159.9708643026407,159.99318626333311,0.010124048589307197
2026-06-01 17:50:00+09:00,USDJPY,5m,159.9900922142428,160.00938813135633,159.97543120451886,159.99432797487384,0.019253292950046907
2026-06-01 17:55:00+09:00,USDJPY,5m,159.98764890235185,160.02155739376727,159.97195452480148,159.99444272156154,0.006694551689469974
2026-06-01 18:00:00+09:00,USDJPY,5m,159.99549787765406,160.02199632299926,159.97930680832218,159.99460725179597,0.01428938911328674
2026-06-01 18:05:00+09:00,USDJPY,5m,159.9952187895141,160.02230196584784,159.98611264459728,159.9945725842465,0.018932907433503954
2026-06-01 18:10:00+09:00,USDJPY,5m,159.98494875434181,160.0062782734302,159.9717871905107,159.99343132151733,0.013942249814289667
2026-06-01 18:15:00+09:00,USDJPY,5m,159.99738972226194,160.01570180851053,159.97530860552493,159.99342541319206,0.017682912337113103
2026-06-01 18:20:00+09:00,USDJPY,5m,159.99594699513102,160.00526238084987,159.97248718130444,159.993471551318,0.016894657275626113
2026-06-01 18:25:00+09:00,USDJPY,5m,159.98873984224045,160.00472474241238,159.9815095270598,159.99495949658552,0.00848211887880207
2026-06-01 18:30:00+09:00,USDJPY,5m,159.99424277724972,160.00446989144032,159.96718241557315,159.99485408000663,0.012802230918910938
2026-06-01 18:35:00+09:00,USDJPY,5m,159.99945146674162,160.0085976989336,159.97536076169766,159.99504500841203,0.004812704116604401
2026-06-01 18:40:00+09:00,USDJPY,5m,159.99562289616102,160.0107831218447,159.98789911924294,159.9950341813502,0.011639465888520793
2026-06-01 18:45:00+09:00,USDJPY,5m,159.99225275605133,160.02011670380404,159.97809787476004,159.99434297452765,0.00614759549265807
2026-06-01 18:50:00+09:00,USDJPY,5m,159.99148543737797,160.00303594555317,159.97112976684775,159.99503866821635,0.015387262669144022
2026-06-01 18:55:00+09:00,USDJPY,5m,159.99770770536887,160.01887297422084,159.97064646399267,159.99549982803597,0.011505051594058244
2026-06-01 19:00:00+09:00,USDJPY,5m,160.0047666211704,160.01427082005893,159.9786195208851,159.9959844472042,0.00940209252736989
2026-06-01 19:05:00+09:00,USDJPY,5m,159.99888371154086,160.0076474482982,159.96808012546052,159.9954488147313,0.006838347731005597
2026-06-01 19:10:00+09:00,USDJPY,5m,159.9877954093906,160.0136209809312,159.98460878038802,159.99630049131787,0.019976572673143164
2026-06-01 19:15:00+09:00,USDJPY,5m,159.99468308014983,160.0079679324246,159.98020441324923,159.9954693806802,0.0032907893759287887
2026-06-01 19:20:00+09:00,USDJPY,5m,160.0036479775667,160.01573354381745,159.96836657217227,159.99583149493648,0.0027840922503035606
2026-06-01 19:25:00+09:00,USDJPY,5m,159.98904501682802,160.01300186638338,159.9697493504002,159.99715576831198,0.005910633208889562
2026-06-01 19:30:00+09:00,USDJPY,5m,160.00634896075965,160.00568158474385,159.97442862729628,159.9965714465169,0.019479304255300756
2026-06-01 19:35:00+09:00,USDJPY,5m,160.00522305575205,160.00415624474303,159.96976715420107,159.99624166787913,0.01962628702975972
2026-06-01 19:40:00+09:00,USDJPY,5m,159.9878769483128,160.01497885075,159.9890921270243,159.9963114586982,0.013788699225898449
2026-06-01 19:45:00+09:00,USDJPY,5m,160.0046876397147,160.02357969913785,159.9693944989005,159.9960193733057,0.01784192000971529
2026-06-01 19:50:00+09:00,USDJPY,5m,159.99236162705225,160.008697917411,159.9820834775833,159.99509897524706,0.005851311155134317
2026-06-01 19:55:00+09:00,USDJPY,5m,160.0020442963735,160.01847511571253,159.98569182522127,159.99515011303197,0.019496757695179223
2026-06-01 20:00:00+09:00,USDJPY,5m,159.99289039755797,160.01598926467722,159.98353848489515,159.9945227308037,0.004570127302512164
2026-06-01 20:05:00+09:00,USDJPY,5m,159.99363398851614,160.02310575911983,159.97936767356174,159.9948168862621,0.003820253387269849
2026-06-01 20:10:00+09:00,USDJPY,5m,159.9969600935411,160.01979975715403,159.98299543160644,159.99427523172156,0.004019807706450912
2026-06-01 20:15:00+09:00,USDJPY,5m,160.0007047407501,160.01438032383723,159.98220100271416,159.99521519236458,0.012316302618906165
2026-06-01 20:20:00+09:00,USDJPY,5m,159.98543102340813,160.01618100284503,159.9863807782374,159.99475524038917,0.016057539212924944
2026-06-01 20:25:00+09:00,USDJPY,5m,159.99643512339,160.02203166514406,159.98216758434046,159.99457200347945,0.008600009201743397
2026-06-01 20:30:00+09:00,USDJPY,5m,159.9888047736918,160.01005808342455,159.97576301844632,159.99507011380987,0.01960212778015028
2026-06-01 20:35:00+09:00,USDJPY,5m,159.9912605855773,160.00751146286646,159.97829525251774,159.99434159522002,0.009819562486129932
2026-06-01 20:40:00+09:00,USDJPY,5m,159.99144744450388,159.99975834827165,159.98082010214986,159.99448807118077,0.004708073913917893
2026-06-01 20:45:00+09:00,USDJPY,5m,159.99466356363777,160.02094613368814,159.97162105361193,159.99528235683334,0.010387401467350461
2026-06-01 20:50:00+09:00,USDJPY,5m,159.99101059513012,160.01935238440268,159.96699011760776,159.9943278668926,0.014222668977603919
2026-06-01 20:55:00+09:00,USDJPY,5m,159.98659586957675,160.00206001016022,159.97052891663515,159.99444864720772,0.01698006404907882
2026-06-01 21:00:00+09:00,USDJPY,5m,159.98752715165477,160.01403601141257,159.9813145593313,159.99461457688426,0.010257829219218674
2026-06-01 21:05:00+09:00,USDJPY,5m,159.98576243031854,160.0116932130615,159.9714826164114,159.99509367060733,0.012684922868885016
2026-06-01 21:10:00+09:00,USDJPY,5m,159.99376648188738,160.00232922756854,159.98556199561895,159.99436150018082,0.006812204818859361
2026-06-01 21:15:00+09:00,USDJPY,5m,160.00266818011002,160.0230934318895,159.9853212765107,159.99357922621297,0.013626497475299253
2026-06-01 21:20:00+09:00,USDJPY,5m,159.9862158956253,160.0042697883389,159.98026171522642,159.99390239115232,0.019747494991106188
2026-06-01 21:25:00+09:00,USDJPY,5m,160.00301587181633,160.00077143645854,159.96889802273017,159.99409058195627,0.00288296430658029
2026-06-01 21:30:00+09:00,USDJPY,5m,159.99891810796112,160.01412206215403,159.98309217148542,159.99425087766647,0.01795755207269302
2026-06-01 21:35:00+09:00,USDJPY,5m,159.99721872265087,160.0179404135205,159.9878874113697,159.9944687465922,0.01212108504981541
2026-06-01 21:40:00+09:00,USDJPY,5m,159.9969762868657,159.9998818179104,159.98577799337906,159.99407073175922,0.006537775872121399
2026-06-01 21:45:00+09:00,USDJPY,5m,160.00075463694546,160.0156880249457,159.9677514597643,159.99422008397752,0.019188014780166643
2026-06-01 21:50:00+09:00,USDJPY,5m,159.9865443247491,160.0127132243603,159.97356134534283,159.99440592746151,0.010700377455060181
2026-06-01 21:55:00+09:00,USDJPY,5m,159.994082403082,160.00156894183257,159.98265728752642,159.99398731661068,0.007970424530120942
2026-06-01 22:00:00+09:00,USDJPY,5m,159.9990586040826,160.004429878241,159.97623438568417,159.99511678131736,0.005266957308875142
2026-06-01 22:05:00+09:00,USDJPY,5m,159.9971474899714,160.01461043850284,159.9772215905093,159.99541108106993,0.006400139784619918
2026-06-01 22:10:00+09:00,USDJPY,5m,160.00136188039207,160.00711523930943,159.97332039951058,159.9947062989716,0.016991282748645968
2026-06-01 22:15:00+09:00,USDJPY,5m,159.986555665317,160.02356812435306,159.98428054227622,159.99511023113678,0.013059380167708986
2026-06-01 22:20:00+09:00,USDJPY,5m,159.99834944292462,160.02000392787176,159.96792534745478,159.99453542213465,0.01843842115078969
2026-06-01 22:25:00+09:00,USDJPY,5m,159.9956982275046,160.02460685305974,159.9822834588449,159.9950176728969,0.006175432138840146
2026-06-01 22:30:00+09:00,USDJPY,5m,159.9933060475239,160.00721460121804,159.97336953889487,159.9957228302443,0.004180494329280226
2026-06-01 22:35:00+09:00,USDJPY,5m,159.992045920498,160.02448351167325,159.989837304694,159.9952404208533,0.0021095755575606203
2026-06-01 22:40:00+09:00,USDJPY,5m,159.9982450991863,160.0116092932756,159.98151201828347,159.99582844653082,0.01114151667708789
2026-06-01 22:45:00+09:00,USDJPY,5m,160.00390602257988,160.00977408496985,159.98229336963803,159.996086115087,0.019969524746875786
2026-06-01 22:50:00+09:00,USDJPY,5m,159.99651286970501,160.00284808935723,159.9780022404684,159.996589351183,0.014509374838735503
2026-06-01 22:55:00+09:00,USDJPY,5m,160.00423189025412,160.00405655841908,159.99091902042815,159.99773742697258,0.00755110265537263
2026-06-01 23:00:00+09:00,USDJPY,5m,159.99564332173986,160.01990047550163,159.97284690975982,159.99760019410297,0.017783454494471093
2026-06-01 23:05:00+09:00,USDJPY,5m,159.98920584166024,160.01360617726522,159.98671343236018,159.99715795240436,0.016071000787783278
2026-06-01 23:10:00+09:00,USDJPY,5m,159.98786435847578,160.0072972843975,159.97470829837454,159.9966342437466,0.0022774729893777065
2026-06-01 23:15:00+09:00,USDJPY,5m,159.9871814450021,160.01650401523375,159.97107445449453,159.99615475757562,0.016703488649738404
2026-06-01 23:20:00+09:00,USDJPY,5m,159.99372149938912,160.00743994950622,159.97707157264392,159.99611849654997,0.007409481630292928
2026-06-01 23:25:00+09:00,USDJPY,5m,159.99307794275157,160.01577398159347,159.9728111075668,159.99633318773485,0.00469412236250482
2026-06-01 23:30:00+09:00,USDJPY,5m,160.00086794268688,160.010489420889,159.97496269440907,159.99650920221444,0.006073955115267343
2026-06-01 23:35:00+09:00,USDJPY,5m,160.00187194219558,160.02260431782918,159.98312726723506,159.99701551216387,0.010434436478752503
2026-06-01 23:40:00+09:00,USDJPY,5m,159.98805039267566,160.02255071731818,159.97181184982315,159.997033313299,0.0096476226872242
2026-06-01 23:45:00+09:00,USDJPY,5m,159.99233789900308,160.01484919369835,159.98554789949816,159.9979154337453,0.007199971388736082
2026-06-01 23:50:00+09:00,USDJPY,5m,159.99325187664854,160.01153711737874,159.97848631670158,159.99776663964536,0.005099929799726589
2026-06-01 23:55:00+09:00,USDJPY,5m,160.00036098082816,160.0134727360593,159.9757737976668,159.99940874114532,0.01572015421355905
2026-06-02 00:00:00+09:00,USDJPY,5m,159.99268444603211,160.02493700469566,159.98532024380864,159.99979414155396,0.01982197610722851
2026-06-02 00:05:00+09:00,USDJPY,5m,159.99196867140813,160.01249433409006,159.98672065682968,159.99928984702012,0.01600024844755443
2026-06-02 00:10:00+09:00,USDJPY,5m,160.00753308930544,160.00888379586394,159.98217366126696,159.99865731152127,0.0073268654180877425
2026-06-02 00:15:00+09:00,USDJPY,5m,160.00504085311636,160.00607400351728,159.97350770761167,159.9989567949704,0.006406561305418401
2026-06-02 00:20:00+09:00,USDJPY,5m,159.99244581534106,160.01550004532135,159.97058467322057,159.99883271729922,0.005917985769186888
2026-06-02 00:25:00+09:00,USDJPY,5m,159.9974024737538,160.01632442006868,159.9806440322742,159.9992711175957,0.004460511340802654
2026-06-02 00:30:00+09:00,USDJPY,5m,159.99667750015558,160.0255877779305,159.97802840503732,159.99956506017043,0.011923949894461423
2026-06-02 00:35:00+09:00,USDJPY,5m,160.00535144430415,160.01006233023398,159.97194952226687,159.99953136282284,0.012897206695160196
2026-06-02 00:40:00+09:00,USDJPY,5m,159.99923754492156,160.0135580684337,159.99156961530664,159.99903328659198,0.014699047891936472
2026-06-02 00:45:00+09:00,USDJPY,5m,159.99069137299705,160.02334452172954,159.98733241381055,159.9981343782572,0.014243840676806025
2026-06-02 00:50:00+09:00,USDJPY,5m,160.00265631054904,160.02346705955466,159.97515396912965,159.99787646928593,0.007261999603100885
2026-06-02 00:55:00+09:00,USDJPY,5m,159.99633806812705,160.013015585462,159.97280669701473,159.99840030856254,0.00794559809714324
2026-06-02 01:00:00+09:00,USDJPY,5m,159.99379724976166,160.01501686539117,159.97211303910075,159.998538764809,0.014267261637962082
2026-06-02 01:05:00+09:00,USDJPY,5m,159.99531129398218,160.01038346881302,159.9824236421204,159.99780132154177,0.008290057534105312
2026-06-02 01:10:00+09:00,USDJPY,5m,159.99787036136945,160.02622910205778,159.99068173254,159.9979152300973,0.005827217413147635
2026-06-02 01:15:00+09:00,USDJPY,5m,159.99501873085347,160.00612251466868,159.98221188359264,159.99815642052513,0.008738050766541314
2026-06-02 01:20:00+09:00,USDJPY,5m,159.99247422151527,160.02597984163847,159.98686774130826,159.99763610606342,0.006897514836403599
2026-06-02 01:25:00+09:00,USDJPY,5m,159.99570838170308,160.01983500242287,159.98545842975207,159.997738341127,0.0035896289819344006
2026-06-02 01:30:00+09:00,USDJPY,5m,159.98816672457306,160.01607257017523,159.9734765774371,159.99778326635806,0.016942500240979763
2026-06-02 01:35:00+09:00,USDJPY,5m,160.00255744110126,160.00292396069895,159.9902193070287,159.99710748417934,0.017356005004826654
2026-06-02 01:40:00+09:00,USDJPY,5m,159.9907510544669,160.0142220613911,159.97164262615854,159.99733215659555,0.005955505403003831
2026-06-02 01:45:00+09:00,USDJPY,5m,159.988556719584,160.01287232993644,159.9819869001658,159.9976786273114,0.0031658995914536315
2026-06-02 01:50:00+09:00,USDJPY,5m,160.00141243191538,160.00736892835664,159.97843685977975,159.99833845805728,0.015298893872321234
2026-06-02 01:55:00+09:00,USDJPY,5m,160.00445946186497,160.020390979376,159.9917394335076,159.9989807392885,0.005807515265541447
2026-06-02 02:00:00+09:00,USDJPY,5m,160.0044407202996,160.02744291035194,159.9847301607088,159.99816413766774,0.009081838809863485
2026-06-02 02:05:00+09:00,USDJPY,5m,159.99748162629697,160.0166661629204,159.9903689196684,159.99761144264377,0.0031544345402728987
2026-06-02 02:10:00+09:00,USDJPY,5m,159.99203782749788,160.0207992957152,159.96889187073208,159.9979304638041,0.006072852525651834
2026-06-02 02:15:00+09:00,USDJPY,5m,160.00299328891967,160.0049599966888,159.9730671941415,159.99824873537466,0.016272241009933446
